"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","X","X.1","X.2","X.3","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"392","SL_2022_CSEO_Dive_08_11-20-06.000.avi",21059,"11:42:31",NA,NA,NA,51.035,0.382,4884.144,20.327,NA,NA,-75.974,1676.611,-4586.727,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,11,"","",NA,"",NA
"393","SL_2022_CSEO_Dive_08_11-20-06.000.avi",21797,"11:42:56",NA,NA,651.616,72.925,4.037,4011.466,30.822,58.157,22.596,-1710.569,1139.469,-3444.913,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Attracted",NA,"",NA
"394","SL_2022_CSEO_Dive_08_11-20-06.000.avi",23212,"11:43:43",NA,NA,NA,7.128,2.847,1821.057,30.188,NA,NA,-911.35,-95.554,-1573.709,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"sablefish","sablefish",710,710,13,"","",NA,"",NA
"395","SL_2022_CSEO_Dive_08_11-20-06.000.avi",25784,"11:45:08",NA,NA,NA,6.613,1.51,1666.059,27.805,NA,NA,476.558,-619.773,-1471.233,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","",NA,"",NA
"396","SL_2022_CSEO_Dive_08_11-20-06.000.avi",27151,"11:45:54",NA,NA,NA,16.697,3.878,2854.567,8.898,NA,NA,416.842,134.232,-2820.776,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","",NA,"",NA
"397","SL_2022_CSEO_Dive_08_11-20-06.000.avi",27996,"11:46:22",NA,NA,NA,33.663,4.686,3891.246,15.268,NA,NA,-925.319,425.136,-3755.641,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","",NA,"",NA
"398","SL_2022_CSEO_Dive_08_11-20-06.000.avi",29402,"11:47:09",NA,NA,NA,46.237,2.492,4544.638,17.077,NA,NA,576.37,1186.267,-4349.058,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,17,"","",NA,"",NA
"399","SL_2022_CSEO_Dive_08_11-20-06.000.avi",30465,"11:47:45",NA,NA,167.14,19.798,2.212,2606.302,21.265,13.823,4.044,944.221,44.624,-2428.84,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,18,"JV","Fish milling/hovering",NA,"",NA
"400","SL_2022_CSEO_Dive_08_11-20-06.000.avi",30852,"11:47:57",NA,NA,NA,32.038,3.382,3760.543,22.29,NA,NA,-1388.579,312.268,-3480.808,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,19,"","",NA,"",NA
"401","SL_2022_CSEO_Dive_08_11-20-06.000.avi",31136,"11:48:07",NA,NA,NA,11.853,1.282,2267.099,22.776,NA,NA,-298.245,-833.793,-2087.002,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","",NA,"",NA
"402","SL_2022_CSEO_Dive_08_11-20-06.000.avi",33463,"11:49:24",NA,NA,NA,8.216,0.751,1966.21,29.07,NA,NA,954.904,22.029,-1718.62,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"SU","Fish milling/hovering",NA,"NO LENGTH - wrong angle",NA
"403","SL_2022_CSEO_Dive_08_11-20-06.000.avi",39127,"11:52:33",NA,NA,NA,9.631,1.779,2060.886,26.366,NA,NA,882.54,235.103,-1847.458,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,"","",NA,"",NA
"404","SL_2022_CSEO_Dive_08_11-20-06.000.avi",40832,"11:53:30",NA,NA,NA,7.168,2.237,1797.145,15.695,NA,NA,-482.277,-68.131,-1729.884,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,23,"","",NA,"",NA
"405","SL_2022_CSEO_Dive_08_11-20-06.000.avi",44622,"11:55:36",NA,NA,NA,13.55,0.568,2478.624,16.85,NA,NA,710.832,-113.886,-2371.777,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,"","",NA,"",NA
"406","SL_2022_CSEO_Dive_08_11-20-06.000.avi",46398,"11:56:36",NA,NA,NA,28.948,0.115,3699.554,10.453,NA,NA,-473.358,461.269,-3640.036,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","",NA,"",NA
"407","SL_2022_CSEO_Dive_08_11-20-06.000.avi",47008,"11:56:56",NA,NA,NA,20.736,1.332,3153.386,9.696,NA,NA,-284.235,436.169,-3110.115,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","",NA,"",NA
"408","SL_2022_CSEO_Dive_08_11-20-06.000.avi",49724,"11:58:26",NA,NA,NA,16.484,2.027,2832.679,31.307,NA,NA,-1471.694,15.75,-2420.318,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","",NA,"",NA
"409","SL_2022_CSEO_Dive_08_11-20-06.000.avi",50667,"11:58:58",NA,NA,NA,12.898,0.499,2533.64,7.643,NA,NA,74.75,318.523,-2512.427,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","",NA,"",NA
"410","SL_2022_CSEO_Dive_08_11-20-06.000.avi",51272,"11:59:18",NA,NA,NA,7.568,0.156,1818.632,19.559,NA,NA,-585.531,159.93,-1714.35,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","",NA,"",NA
"411","SL_2022_CSEO_Dive_08_11-20-06.000.avi",53574,"12:00:35",NA,NA,NA,27.273,2.212,3447.462,20.402,NA,NA,-498.85,1080.454,-3235.547,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,30,"","",NA,"",NA
"412","SL_2022_CSEO_Dive_08_11-20-06.000.avi",55375,"12:01:35",NA,NA,NA,57.487,2.44,5105.593,17.355,NA,NA,471.757,1428.565,-4878.907,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,31,"AD","Fish milling/hovering",NA,"NO LENGTH - hidden by rocks",NA
"413","SL_2022_CSEO_Dive_08_11-20-06.000.avi",56136,"12:02:00",NA,NA,NA,17.051,1.095,2936.238,6.04,NA,NA,-168.805,247.099,-2920.949,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,32,"","",NA,"",NA
"414","SL_2022_CSEO_Dive_08_11-20-06.000.avi",57361,"12:02:41",NA,NA,NA,30.708,1.683,3836.795,31.935,NA,NA,-2003.51,310.597,-3257.372,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,33,"","",NA,"",NA
"415","SL_2022_CSEO_Dive_08_11-20-06.000.avi",59173,"12:03:41",NA,NA,NA,25.073,1.071,3439.052,33.08,NA,NA,-1796.713,531.812,-2883.761,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,34,"SU","Fish milling/hovering",NA,"NO LENGTH - facing ROV",NA
"416","SL_2022_CSEO_Dive_08_11-20-06.000.avi",60105,"12:04:12",NA,NA,NA,27.474,0.964,3482.929,27.402,NA,NA,1524.849,481.896,-3094.093,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,35,"","",NA,"",NA
"417","SL_2022_CSEO_Dive_08_11-20-06.000.avi",62531,"12:05:33",NA,NA,NA,31.807,0.376,3961.636,31.734,NA,NA,2073.485,192.902,-3370.165,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,36,"","",NA,"",NA
"418","SL_2022_CSEO_Dive_08_11-20-06.000.avi",63711,"12:06:13",NA,NA,NA,29.159,0.939,3607.33,15.23,NA,NA,-570.156,742.958,-3483.643,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,37,"","",NA,"",NA
"419","SL_2022_CSEO_Dive_08_11-20-06.000.avi",64770,"12:06:48",NA,NA,NA,10.16,0.412,2305.389,2.603,NA,NA,-47.009,84.346,-2303.366,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","",NA,"",NA
"420","SL_2022_CSEO_Dive_08_11-20-06.000.avi",68270,"12:08:45",NA,NA,NA,46.501,0.052,4437.902,23.634,NA,NA,1546.289,-896.232,-4062.11,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","",NA,"",NA
"421","SL_2022_CSEO_Dive_08_11-20-06.000.avi",71207,"12:10:23",NA,NA,NA,23.524,0.695,3227.466,20.185,NA,NA,1071.266,292.26,-3030.43,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,40,"","",NA,"",NA
"422","SL_2022_CSEO_Dive_08_11-20-06.000.avi",73946,"12:11:54",NA,NA,NA,23.279,0.817,3182.356,27.964,NA,NA,-1398.084,510.417,-2812.868,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,41,"","",NA,"",NA
"423","SL_2022_CSEO_Dive_08_11-20-06.000.avi",76142,"12:13:07",NA,NA,NA,22.292,1.161,3134.568,17.996,NA,NA,887.206,376.236,-2982.755,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,42,"","",NA,"",NA
"424","SL_2022_CSEO_Dive_08_11-20-06.000.avi",76919,"12:13:33",NA,NA,NA,18.09,0.926,2936.634,11.108,NA,NA,-547.534,131.02,-2882.162,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,43,"","",NA,"",NA
"425","SL_2022_CSEO_Dive_08_11-20-06.000.avi",79753,"12:15:07",NA,NA,NA,48.908,2.348,4570.131,20.176,NA,NA,1122.307,1089.656,-4294.086,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,44,"","",NA,"",NA
"426","SL_2022_CSEO_Dive_08_11-20-06.000.avi",81934,"12:16:20",NA,NA,NA,20.72,0.911,3027.501,15.65,NA,NA,-662.314,466.196,-2917.15,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,45,"","",NA,"",NA
"427","SL_2022_CSEO_Dive_08_11-20-06.000.avi",82863,"12:16:51",NA,NA,NA,23.58,2.75,3179.085,19.52,NA,NA,-891.121,566.142,-2998.661,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,46,"","",NA,"",NA
"428","SL_2022_CSEO_Dive_08_11-20-06.000.avi",84476,"12:17:45",NA,NA,NA,24.527,0.273,3329.308,14.959,NA,NA,776.369,355.664,-3217.925,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,47,"","",NA,"",NA
"429","SL_2022_CSEO_Dive_08_11-20-06.000.avi",85499,"12:18:19",NA,NA,NA,10.812,0.221,2184.575,21.607,NA,NA,-795.646,-126.838,-2030.573,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,48,"","",NA,"",NA
"430","SL_2022_CSEO_Dive_08_11-20-06.000.avi",85651,"12:18:24",NA,NA,NA,11.87,0.379,2375.459,10.244,NA,NA,-395.257,139.786,-2338.169,1,"KelliiWood",115,"N/A",2022,8,12,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,49,"","",NA,"",NA
"431","SL_2022_CSEO_Dive_09_13-09-48.000.avi",3688,"13:30:05",NA,NA,NA,10.11,0.232,2062.162,27.648,NA,NA,-811.965,-513.706,-1824.646,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","",NA,"",NA
"432","SL_2022_CSEO_Dive_09_13-09-48.000.avi",4583,"13:30:35",NA,NA,NA,10.498,0.173,2326.162,3.453,NA,NA,-134.76,-47.605,-2321.767,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,"","",NA,"",NA
"433","SL_2022_CSEO_Dive_09_13-09-48.000.avi",4872,"13:30:44",NA,NA,NA,28.069,1.096,3666.87,14.279,NA,NA,-12.745,890.073,-3557.182,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,3,"","",NA,"",NA
"434","SL_2022_CSEO_Dive_09_13-09-48.000.avi",23255,"13:40:57",NA,NA,NA,6.521,0.022,1654.453,24.686,NA,NA,-618.002,-315.05,-1502.009,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,4,"","",NA,"",NA
"435","SL_2022_CSEO_Dive_09_13-09-48.000.avi",23351,"13:41:00",NA,NA,NA,9,0.099,1997.748,22.515,NA,NA,752.496,130.305,-1846.014,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,"","",NA,"",NA
"436","SL_2022_CSEO_Dive_09_13-09-48.000.avi",24738,"13:41:47",NA,NA,NA,8.413,0.121,1910.96,23.514,NA,NA,726.151,225.361,-1753.193,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,6,"","",NA,"",NA
"437","SL_2022_CSEO_Dive_09_13-09-48.000.avi",30834,"13:45:10",NA,NA,NA,18.44,1.013,2912.793,13.498,NA,NA,-288.664,604.188,-2834.782,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,7,"","",NA,"",NA
"438","SL_2022_CSEO_Dive_09_13-09-48.000.avi",37333,"13:48:46",NA,NA,NA,11.001,0.435,2146.108,23.673,NA,NA,-516.895,681.567,-1968.264,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"439","SL_2022_CSEO_Dive_09_13-09-48.000.avi",38806,"13:49:36",NA,NA,NA,16.295,2.676,2641.248,19.962,NA,NA,503.175,-758.195,-2479.545,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,"","",NA,"",NA
"440","SL_2022_CSEO_Dive_09_13-09-48.000.avi",39742,"13:50:07",NA,NA,NA,6.912,0.426,1777.755,15.924,NA,NA,21.528,-494.124,-1707.568,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,"","",NA,"",NA
"441","SL_2022_CSEO_Dive_09_13-09-48.000.avi",40293,"13:50:25",NA,NA,NA,36.828,0.828,3919.444,24.731,NA,NA,-1225.886,1074.714,-3564.3,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,11,"AD","Fish milling/hovering",NA,"NO LENGTH - visibility too bad",NA
"442","SL_2022_CSEO_Dive_09_13-09-48.000.avi",42209,"13:51:29",NA,NA,NA,9.435,0.006,2164.015,5.604,NA,NA,-142.392,-164.755,-2153.031,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,"","",NA,"",NA
"443","SL_2022_CSEO_Dive_09_13-09-48.000.avi",57615,"14:00:02",NA,NA,NA,9.782,0.281,2033.873,24.179,NA,NA,722.122,407.93,-1857.087,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,"","",NA,"",NA
"444","SL_2022_CSEO_Dive_09_13-09-48.000.avi",59716,"14:01:13",NA,NA,NA,10.863,0.019,2169.826,29.271,NA,NA,937.734,488.584,-1894.752,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","silvergray",157,157,14,"","",NA,"",NA
"445","SL_2022_CSEO_Dive_09_13-09-48.000.avi",60289,"14:01:32",NA,NA,NA,10.725,0.436,2226.85,30.479,NA,NA,-1114.098,-193.672,-1918.369,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","",NA,"",NA
"446","SL_2022_CSEO_Dive_09_13-09-48.000.avi",64028,"14:03:36",NA,NA,NA,7.253,0.486,1803.44,28.897,NA,NA,-854.534,-177.451,-1578.188,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","",NA,"",NA
"447","SL_2022_CSEO_Dive_09_13-09-48.000.avi",67000,"14:05:15",NA,NA,NA,5.494,0.74,1509.201,25.424,NA,NA,-402.596,502.183,-1365.07,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,17,"","",NA,"",NA
"448","SL_2022_CSEO_Dive_09_13-09-48.000.avi",69885,"14:06:52",NA,NA,NA,7.92,0.901,1924.553,10.365,NA,NA,-300.916,163.75,-1893.816,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,"","",NA,"",NA
"449","SL_2022_CSEO_Dive_09_13-09-48.000.avi",73330,"14:08:46",NA,NA,NA,22.575,1.565,3109.738,19.489,NA,NA,-647.093,799.239,-2934.784,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","tiger",148,148,19,"","",NA,"",NA
"450","SL_2022_CSEO_Dive_09_13-09-48.000.avi",74440,"14:09:23",NA,NA,NA,13.843,2.284,2417.236,22.249,NA,NA,-530.117,737.109,-2240.24,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","",NA,"",NA
"451","SL_2022_CSEO_Dive_09_13-09-48.000.avi",76764,"14:10:41",NA,NA,NA,9.89,0.515,2033.114,21.548,NA,NA,-560.085,-501.437,-1889.025,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,"","",NA,"",NA
"452","SL_2022_CSEO_Dive_09_13-09-48.000.avi",79972,"14:12:28",NA,NA,NA,16.699,1.366,2742.92,27.472,NA,NA,1235.992,261.218,-2434.687,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,22,"","",NA,"",NA
"453","SL_2022_CSEO_Dive_09_13-09-48.000.avi",83330,"14:14:20",NA,NA,NA,20.842,0.844,3085.569,16.122,NA,NA,-242.118,810.004,-2967.492,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","",NA,"",NA
"454","SL_2022_CSEO_Dive_09_13-09-48.000.avi",83518,"14:14:26",NA,NA,NA,19.031,0.224,2832.637,21.551,NA,NA,-827.803,619.877,-2637.106,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,24,"SU","Fish resting on bottom",NA,"NO LENGTH - facing camera",NA
"455","SL_2022_CSEO_Dive_09_13-09-48.000.avi",85635,"14:15:37",NA,NA,NA,15.791,0.16,2623.547,26.185,NA,NA,-1108.078,325.89,-2355.623,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","",NA,"",NA
"456","SL_2022_CSEO_Dive_09_13-09-48.000.avi",86194,"14:15:55",NA,NA,560.662,2.638,1.376,821.246,10.207,27.241,16.736,-53.138,135.476,-808.25,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,26,"","",NA,"",NA
"457","SL_2022_CSEO_Dive_09_13-09-48.000.avi",94005,"14:20:15",NA,NA,NA,21.03,0.739,3056.126,32.393,NA,NA,-1430.301,786.372,-2583.75,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","",NA,"",NA
"458","SL_2022_CSEO_Dive_09_13-09-48.000.avi",95692,"14:21:12",NA,NA,NA,21.89,0.248,3103.413,22.998,NA,NA,359.046,1146.671,-2861.364,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","",NA,"",NA
"459","SL_2022_CSEO_Dive_09_13-09-48.000.avi",96124,"14:21:26",NA,NA,NA,13.016,0.027,2481.771,12.097,NA,NA,-125.227,495.093,-2428.66,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","",NA,"",NA
"460","SL_2022_CSEO_Dive_09_13-09-48.000.avi",97150,"14:22:00",NA,NA,NA,11.366,1.151,2210.1,24.065,NA,NA,832.509,337.038,-2019.375,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,30,"","",NA,"",NA
"461","SL_2022_CSEO_Dive_09_13-09-48.000.avi",99336,"14:23:13",NA,NA,NA,27.727,2.105,3573.885,17.379,NA,NA,-1067.068,-43.717,-3410.587,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","yellowtail",155,155,31,"","",NA,"",NA
"462","SL_2022_CSEO_Dive_09_13-09-48.000.avi",99618,"14:23:23",NA,NA,499.344,52.72,2.858,4865.517,3.097,18.027,13.328,73.869,252.238,-4858.413,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,32,"AD","Fish moving quickly out of frame",NA,"",NA
"463","SL_2022_CSEO_Dive_09_13-09-48.000.avi",100940,"14:24:07",NA,NA,NA,10.589,0.215,2153.436,24.839,NA,NA,877.041,-229.406,-1953.32,1,"KelliiWood",100,"N/A",2022,9,10,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,33,"","",NA,"",NA
"464","SL_2022_CSEO_Dive_10_14-50-39.000.avi",3790,"15:01:17",NA,NA,NA,13.154,0.041,2447.836,12.87,NA,NA,421.107,336.804,-2387.705,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","Fish milling/hovering",NA,"NO LENGTH - facing ROV",NA
"465","SL_2022_CSEO_Dive_10_14-50-39.000.avi",9378,"15:04:24",NA,NA,493.474,12.25,0.451,1779.928,11.651,32.223,18.371,359.391,6.099,-1743.256,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,2,"","",NA,"",NA
"466","SL_2022_CSEO_Dive_10_14-50-39.000.avi",11023,"15:05:18",NA,NA,NA,3.441,0.108,1234.741,12.14,NA,NA,-221.008,-141.166,-1206.57,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,3,"","",NA,"",NA
"467","SL_2022_CSEO_Dive_10_14-50-39.000.avi",11494,"15:05:34",NA,NA,NA,5.321,0.265,1509.749,19.573,NA,NA,-476.141,-176.292,-1421.813,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,4,"","",NA,"",NA
"468","SL_2022_CSEO_Dive_10_14-50-39.000.avi",16979,"15:08:37",NA,NA,401.541,10.06,0.529,1328.91,14.87,59.753,24.786,272.654,-204.849,-1284.406,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,5,"","",NA,"",NA
"469","SL_2022_CSEO_Dive_10_14-50-39.000.avi",19691,"15:10:07",NA,NA,NA,1.958,0.03,895.883,26.529,NA,NA,-220.944,-336.831,-800.21,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,6,"","",NA,"",NA
"470","SL_2022_CSEO_Dive_10_14-50-39.000.avi",32679,"15:17:20",NA,NA,225.957,2.723,1.888,1261.829,13.362,7.596,15.438,-210.137,-202.201,-1227.668,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,7,"","",NA,"",NA
"471","SL_2022_CSEO_Dive_10_14-50-39.000.avi",37413,"15:19:58",NA,NA,NA,12.103,0.631,2375.387,12.533,NA,NA,494.028,137.883,-2319.351,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"472","SL_2022_CSEO_Dive_10_14-50-39.000.avi",39857,"15:21:20",NA,NA,NA,16.657,0.151,2794.791,16.098,NA,NA,-39.321,763.174,-2688.285,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","tiger",148,148,9,"","",NA,"",NA
"473","SL_2022_CSEO_Dive_10_14-50-39.000.avi",41524,"15:22:15",NA,NA,621.693,88.06,1.918,4179.733,27.866,73.963,28.611,-1808.095,739.941,-3695.057,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,10,"AD","Fish milling/hovering",NA,"",NA
"474","SL_2022_CSEO_Dive_10_14-50-39.000.avi",42153,"15:22:36",NA,NA,NA,31.383,1.38,3821.66,18.072,NA,NA,-122.137,1164.638,-3637.827,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,11,"","",NA,"",NA
"475","SL_2022_CSEO_Dive_10_14-50-39.000.avi",44095,"15:23:41",NA,NA,NA,28.824,2.717,3762.933,31.701,NA,NA,-1974.266,97.683,-3201.937,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"greenling","lingcod",130,130,12,"","",NA,"NO LENGTH - poor visibility",NA
"476","SL_2022_CSEO_Dive_10_14-50-39.000.avi",44418,"15:23:52",NA,NA,NA,13.062,4.03,2480.143,31,NA,NA,-1266.639,-173.71,-2125.22,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,13,"","",NA,"",NA
"477","SL_2022_CSEO_Dive_10_14-50-39.000.avi",51226,"15:27:39",NA,NA,NA,33.835,1.559,4160.291,5.132,NA,NA,-227.691,-310.954,-4142.401,1,"KelliiWood",115,"N/A",2022,10,9,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,14,"AD","Fish milling/hovering",NA,"NO LENGTH - facing ROV",NA
