"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS.1..mm.","RMS.2..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","Tape.Reader","Depth","Comment","Year","Dive.No","Transect.No","User.Def..4","User.Def..5","User.Def..6","User.Def..7","User.Def..8","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time","Time..mins.","Period.time..mins."
"334","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",5497,"09:40.2",NA,NA,NA,72.268,11.949,NA,4957.308,34.174,NA,NA,-2060.348,1814.199,-4127.779,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","black",142,142,8,"","","","","",NA,NA
"335","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",7013,"10:30.8",NA,NA,NA,12.421,2.248,NA,2104.704,17.574,NA,NA,108.586,-654.847,-1997.289,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","black",142,142,9,"","","","","",NA,NA
"336","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",8761,"11:29.0",NA,NA,NA,24.594,9.227,NA,2910.913,16.14,NA,NA,-671.543,-491.517,-2789.418,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,10,"","","","","",NA,NA
"337","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",9034,"11:38.1",NA,NA,NA,31.855,5.258,NA,3316.923,15.847,NA,NA,-604.521,-720.168,-3180.864,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,11,"","","","","",NA,NA
"338","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",9309,"11:47.3",NA,NA,NA,21.915,1.614,NA,2887.821,8.502,NA,NA,-416.682,-134.025,-2854.457,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,12,"","","","","",NA,NA
"339","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",14771,"14:49.4",NA,NA,NA,102.705,7.889,NA,6137.937,13.821,NA,NA,-1309.377,574.345,-5969.081,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","milling/hovering","","","",NA,NA
"340","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",14811,"14:50.7",NA,NA,548.241,85.47,1.738,4.241,5062.448,14.983,16.441,1.561,-1259.733,284.978,-4894.92,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","","","","",NA,NA
"341","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",19039,"17:11.6",NA,NA,NA,30.397,6.038,NA,3319.901,23.439,NA,NA,-1311.805,107.989,-3047.827,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,14,"","","","","",NA,NA
"342","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",23387,"19:36.6",NA,NA,NA,69.065,2.626,NA,5073.255,30.322,NA,NA,-2538.896,274.994,-4383.64,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,15,"","","","","",NA,NA
"343","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",28120,"22:14.3",NA,NA,NA,58.324,2.287,NA,4530.806,32.004,NA,NA,2244.195,799.022,-3854.005,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,16,"","","","","",NA,NA
"344","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",50015,"34:24.2",NA,NA,NA,123.925,7.465,NA,6458.71,23.432,NA,NA,-2084.029,1415.948,-5947.003,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,17,"","","","","",NA,NA
"345","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",51345,"35:08.5",NA,NA,NA,126.384,1.668,NA,6485.465,26.741,NA,NA,2327.734,1676.739,-5816.482,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,18,"SU","resting on bottom","","","",NA,NA
"346","Dive22__Camera 1_08-21-13_14-55-32.588_fixed.avi",51460,"35:12.3",NA,NA,478.885,77.566,0.313,7.127,4380.256,29.613,10.271,10.728,2131.392,322.205,-3813.134,1,"Jennifer Stahl",0,"new cameras, AKST",2013,22,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,18,"SU","","","","",NA,NA
"347","2013_25_1_SL.avi",1157,"00:38.6",NA,NA,NA,68.173,4.301,NA,5614.464,26.568,NA,NA,1918.192,1564.459,-5039.366,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,1,"","","","","13:26:59",NA,NA
"348","2013_25_1_SL.avi",2148,"01:11.7",NA,NA,NA,31.186,8.248,NA,4376.733,10.713,NA,NA,-172.653,747.063,-4309.047,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,2,"","","","","13:27:33",NA,NA
"349","2013_25_1_SL.avi",2362,"01:18.8",NA,NA,NA,22.092,0.718,NA,3577.361,11.505,NA,NA,213.987,-719.72,-3497.674,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,3,"SU","resting on bottom","","not good view of body; no length","13:27:40",NA,NA
"350","2013_25_1_SL.avi",2813,"01:33.9",NA,NA,NA,28.487,5.881,NA,3503.817,28.674,NA,NA,1511.577,-770.175,-3065.729,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,4,"","","","","13:27:55",NA,NA
"351","2013_25_1_SL.avi",3124,"01:44.2",NA,NA,NA,21.96,1.692,NA,3660.481,8.745,NA,NA,279.296,440.99,-3623.071,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,5,"","","","lots of canaries","13:28:05",NA,NA
"352","2013_25_1_SL.avi",3253,"01:48.5",NA,NA,NA,25.059,8.174,NA,3956.877,6.655,NA,NA,-456.968,-5.447,-3930.398,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,6,"","","","","13:28:09",NA,NA
"353","2013_25_1_SL.avi",3253,"01:48.5",NA,NA,NA,13.841,6.927,NA,2758.932,13.292,NA,NA,527.661,322.087,-2688.78,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,7,"","","","","13:28:09",NA,NA
"354","2013_25_1_SL.avi",3831,"02:07.8",NA,NA,NA,18.511,1.007,NA,3331.784,7.872,NA,NA,-445.76,-134.5,-3299.089,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,8,"","","","","13:28:29",NA,NA
"355","2013_25_1_SL.avi",4968,"02:45.8",NA,NA,NA,41.408,1.303,NA,4476.543,23.855,NA,NA,1809.295,17.745,-4094.578,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,9,"","","","","13:29:07",NA,NA
"356","2013_25_1_SL.avi",4968,"02:45.8",NA,NA,NA,70.335,2.962,NA,5833.336,22.678,NA,NA,2049.405,866.437,-5392.313,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,10,"","","","","13:29:07",NA,NA
"357","2013_25_1_SL.avi",8365,"04:39.1",NA,NA,NA,23.973,0.823,NA,3307.073,26.353,NA,NA,-1364.937,507.249,-2969.238,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,11,"","","","","13:31:00",NA,NA
"358","2013_25_1_SL.avi",9483,"05:16.4",NA,NA,NA,19.86,5.678,NA,3347.871,12.784,NA,NA,725.44,113.741,-3266.35,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,12,"","","","","13:31:37",NA,NA
"359","2013_25_1_SL.avi",11592,"06:26.8",NA,NA,NA,44.753,5.254,NA,5264.998,8.748,NA,NA,-657.871,398.426,-5208.519,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","tiger",148,148,13,"","","","","13:32:48",NA,NA
"360","2013_25_1_SL.avi",12523,"06:57.8",NA,NA,NA,26.312,8.073,NA,3448.171,25.039,NA,NA,1338.492,-616.38,-3117.434,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","","","","13:33:19",NA,NA
"361","2013_25_1_SL.avi",15204,"08:27.3",NA,NA,NA,36.413,5.994,NA,4749.096,9.569,NA,NA,-306.44,675.328,-4690.836,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,15,"AD","milling/hovering","","","13:34:48",NA,NA
"362","2013_25_1_SL.avi",15487,"08:36.8",NA,NA,573.813,11.373,4.523,9.748,1602.164,12.647,46.494,14.202,-217.634,-292.534,-1560.125,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,15,"AD","","","best horiz. direction I could get ","13:34:58",NA,NA
"363","2013_25_1_SL.avi",15761,"08:45.9",NA,NA,NA,17.306,0.855,NA,3260.285,6.689,NA,NA,-367.739,58.683,-3238.947,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,16,"","","","","13:35:07",NA,NA
"364","2013_25_1_SL.avi",16541,"09:11.9",NA,NA,NA,25.069,2.002,NA,3315.875,27.094,NA,NA,1375.875,-655.58,-2944.862,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,17,"","","","","13:35:33",NA,NA
"365","2013_25_1_SL.avi",18006,"10:00.8",NA,NA,NA,50.032,1.334,NA,5802.503,3.939,NA,NA,240.436,253.37,-5791.981,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,18,"","","","could not get length ","13:36:22",NA,NA
"366","2013_25_1_SL.avi",20406,"11:20.9",NA,NA,NA,27.795,1.598,NA,4206.638,7.547,NA,NA,-3.526,505.953,-4176.099,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,19,"","","","","13:37:42",NA,NA
"367","2013_25_1_SL.avi",21925,"12:11.6",NA,NA,NA,74.234,2.173,NA,6860.295,9.724,NA,NA,253.111,1055.324,-6773.911,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,20,"AD","Feeding","","","13:38:32",NA,NA
"368","2013_25_1_SL.avi",22289,"12:23.7",NA,NA,NA,20.615,1.743,NA,3081.814,25.997,NA,NA,1349.351,32.077,-2770.524,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","fish moving quickly into frame","","","13:38:45",NA,NA
"369","2013_25_1_SL.avi",22380,"12:26.7",NA,NA,572.088,11.091,0.908,4.98,2378.806,5.397,17.019,1.485,201.152,71.575,-2369.206,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,21,"AD","","","","13:38:48",NA,NA
"370","2013_25_1_SL.avi",22407,"12:27.7",NA,NA,534.024,22.606,1.231,8.95,3657.393,15.032,6.038,18.958,947.592,-81.999,-3531.553,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,20,"AD","","","","13:38:48",NA,NA
"371","2013_25_1_SL.avi",23429,"13:01.8",NA,NA,NA,15.959,2.029,NA,2676.57,26.251,NA,NA,1067.014,486.086,-2406.081,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,22,"","","","","13:39:23",NA,NA
"372","2013_25_1_SL.avi",25289,"14:03.8",NA,NA,NA,12.477,0.397,NA,2766.637,3.64,NA,NA,-148.035,-125.283,-2759.832,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,23,"","","","feeding in sand","13:40:25",NA,NA
"373","2013_25_1_SL.avi",27497,"15:17.5",NA,NA,NA,16.048,8.606,NA,2965.864,14.238,NA,NA,310.017,-692.279,-2867.227,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,"","","","","13:41:38",NA,NA
"374","2013_25_1_SL.avi",28683,"15:57.0",NA,NA,NA,8.788,4.914,NA,1957.552,27.203,NA,NA,-797.761,-424.871,-1736.397,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","","","","13:42:18",NA,NA
"375","2013_25_1_SL.avi",31353,"17:26.1",NA,NA,NA,22.367,0.357,NA,3298.516,22.028,NA,NA,-1139.731,447.023,-3062.906,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,34,"","","","","13:43:47",NA,NA
"376","2013_25_1_SL.avi",36921,"20:31.9",NA,NA,NA,23.81,2.096,NA,3871.814,6.34,NA,NA,-381.575,149.907,-3850.048,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,31,"","","","","13:46:53",NA,NA
"377","2013_25_1_SL.avi",38722,"21:32.0",NA,NA,NA,24.243,3.141,NA,3898.033,6.741,NA,NA,-401.001,177.186,-3873.301,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","quillback",147,147,28,"","","","","13:47:53",NA,NA
"378","2013_25_1_SL.avi",40460,"22:30.0",NA,NA,NA,21.514,3.525,NA,3492.283,11.184,NA,NA,-562.962,-414.859,-3421.551,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,29,"","","","","13:48:51",NA,NA
"379","2013_25_1_SL.avi",42709,"23:45.0",NA,NA,NA,43.955,1.666,NA,4829.399,17.004,NA,NA,-1381.632,-344.176,-4614.73,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,32,"AD","milling/hovering","","poor orientation, no length ","13:50:06",NA,NA
"380","2013_25_1_SL.avi",48627,"27:02.5",NA,NA,NA,49.091,5.357,NA,5156.909,20.987,NA,NA,-662.744,1670.209,-4833.723,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,33,"SU","actively swimming within frame","","","13:53:23",NA,NA
"381","2013_25_1_SL.avi",48661,"27:03.7",NA,NA,555.84,46.515,6.802,0.545,4906.28,17.846,20.225,5.115,-302.011,1420.767,-4686.341,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,33,"SU","","","","13:53:24",NA,NA
"382","2013_25_1_SL.avi",48931,"27:12.7",NA,NA,NA,49.635,5.731,NA,4918.616,22.613,NA,NA,1464.184,1146.353,-4553.55,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,35,"","","","No length-blurry","13:53:33",NA,NA
"383","2013_25_1_SL.avi",50235,"27:56.2",NA,NA,NA,10.969,4.315,NA,2393.25,14.52,NA,NA,471.666,-396.695,-2312.534,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","","","","13:54:17",NA,NA
"384","2013_25_1_SL.avi",60408,"33:35.6",NA,NA,NA,41.508,1.395,NA,4624.254,18.802,NA,NA,1235.252,785.118,-4386.509,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,37,"AD","","","bad angle no length ","13:59:56",NA,NA
"385","2013_25_1_SL.avi",62356,"34:40.6",NA,NA,NA,12.827,4.111,NA,2697.821,9.807,NA,NA,-329.585,-349.797,-2654.666,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","","","","14:01:01",NA,NA
"386","2013_25_1_SL.avi",66363,"36:54.3",NA,NA,NA,39.272,9.219,NA,4313.129,24.279,NA,NA,-1644.783,619.394,-3938.797,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","","","","14:03:15",NA,NA
"387","2013_25_1_SL.avi",68563,"38:07.7",NA,NA,NA,50.029,7.751,NA,5417.89,13.803,NA,NA,477.461,1142.512,-5274.488,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,40,"AD","actively swimming within frame","","bad angle no length ","14:04:29",NA,NA
"388","2013_25_1_SL.avi",74221,"41:16.5",NA,NA,NA,50.065,5.341,NA,5401.177,12.268,NA,NA,-966.286,560.37,-5284.41,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,41,"AD","actively swimming within frame","","bad angle no length ","14:07:37",NA,NA
"389","2013_25_1_SL.avi",77151,"42:54.3",NA,NA,NA,71.669,0.356,NA,6381.533,15.014,NA,NA,-915.557,1307.686,-6178.647,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,42,"AD","milling/hovering","","","14:09:15",NA,NA
"390","2013_25_1_SL.avi",77471,"43:04.9",NA,NA,631.278,8.007,7.097,4.705,2853.998,7.668,1.397,22.595,305.247,196.162,-2830.839,1,"Kristen Green",0,"old cameras, video jumps, enter Horita time",2013,25,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,42,"AD","","","","14:09:25",NA,NA
"391","2013_27_1_SL.avi",305,"52:05.2",NA,NA,NA,12.75,0.728,NA,2565.795,16.863,NA,NA,743.246,-67.289,-2454.865,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,1,"","","","","15:55:04",NA,NA
"392","2013_27_1_SL.avi",1350,"52:40.0",NA,NA,NA,151.767,2.068,NA,8323.796,26.452,NA,NA,3392.075,1414.07,-7468.589,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"rockfish","",NA,NA,3,"","","","Probably canary-too far to confirm","15:55:38",NA,NA
"393","2013_27_1_SL.avi",1355,"52:40.2",NA,NA,NA,45.437,0.845,NA,4984.369,15.472,NA,NA,1078.158,724.569,-4812.122,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,2,"","","","","15:55:39",NA,NA
"394","2013_27_1_SL.avi",2099,"53:05.0",NA,NA,NA,44.956,5.159,NA,4890.964,17.659,NA,NA,1439.334,307.902,-4664.23,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,4,"","","","","15:56:03",NA,NA
"395","2013_27_1_SL.avi",2572,"53:20.8",NA,NA,NA,53.835,8.313,NA,5817.054,8.909,NA,NA,-411.094,737.506,-5755.45,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,5,"","","","","15:56:19",NA,NA
"396","2013_27_1_SL.avi",6838,"55:43.2",NA,NA,NA,5.239,0.264,NA,1667.914,9.469,NA,NA,42.725,-289.385,-1642.063,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,6,"","","","","15:55:42",NA,NA
"397","2013_27_1_SL.avi",9853,"57:23.8",NA,NA,NA,37.725,6.73,NA,4552.023,15.396,NA,NA,-958.231,687.456,-4396.602,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,7,"","","","","16:00:22",NA,NA
"398","2013_27_1_SL.avi",11288,"58:11.6",NA,NA,NA,15.332,3.227,NA,2689.036,22.155,NA,NA,982.879,-277.301,-2487.563,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,8,"","","","","16:01:10",NA,NA
"399","2013_27_1_SL.avi",12764,"59:00.9",NA,NA,NA,37.894,5.12,NA,4498.123,17.196,NA,NA,1281.971,305.605,-4300.728,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,9,"","","","","16:01:59",NA,NA
"400","2013_27_1_SL.avi",18861,"02:24.3",NA,NA,NA,101.709,1.245,NA,6972.966,23.446,NA,NA,2469.415,1193.243,-6410.961,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,10,"","","","","16:05:23",NA,NA
"401","2013_27_1_SL.avi",22240,"04:17.1",NA,NA,NA,14.602,3.673,NA,2638.634,20.927,NA,NA,869.196,-391.765,-2460.368,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,11,"","","","","16:07:15",NA,NA
"402","2013_27_1_SL.avi",22682,"04:31.8",NA,NA,NA,30.715,1.995,NA,4268.802,10.489,NA,NA,706.386,277.204,-4200.815,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,12,"","","","","16:07:30",NA,NA
"403","2013_27_1_SL.avi",24251,"05:24.2",NA,NA,NA,16.607,5.833,NA,3204.351,6.011,NA,NA,279.97,149.482,-3188.595,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,13,"","","","","16:08:22",NA,NA
"404","2013_27_1_SL.avi",26101,"06:25.9",NA,NA,199.704,10.693,0.937,4.355,1486.141,20.107,70.339,25.958,278.184,-444.044,-1390.702,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,14,"","","","Juvenile","16:09:24",NA,NA
"405","2013_27_1_SL.avi",26159,"06:27.8",NA,NA,NA,5.435,2.619,NA,1555.944,24.187,NA,NA,464.506,-452.414,-1414.396,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,14,"","","","Juvenile","16:09:26",NA,NA
"406","2013_27_1_SL.avi",27950,"07:27.6",NA,NA,NA,58.249,5.895,NA,5346.188,21.778,NA,NA,1801.416,774.733,-4973.572,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,15,"","","","","16:10:26",NA,NA
"407","2013_27_1_SL.avi",29776,"08:28.5",NA,NA,NA,31.922,3.974,NA,3902.637,23.593,NA,NA,1556.564,-169.738,-3574.755,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,16,"","","","","16:11:27",NA,NA
"408","2013_27_1_SL.avi",31438,"09:24.0",NA,NA,NA,10.278,0.612,NA,2450.077,6.967,NA,NA,19.232,-323.648,-2428.53,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,17,"","","","Juvenile; No length-bad lighting","16:12:22",NA,NA
"409","2013_27_1_SL.avi",35356,"11:34.7",NA,NA,NA,24.292,9.143,NA,3744.679,12.011,NA,NA,-728.814,234.99,-3665.547,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"cod","",9991,9991,18,"","","","","16:14:33",NA,NA
"410","2013_27_1_SL.avi",36221,"12:03.6",NA,NA,NA,14.799,0.881,NA,2767.903,17.825,NA,NA,-844.801,35.41,-2635.591,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"cod","",9991,9991,19,"","","","","16:15:02",NA,NA
"411","2013_27_1_SL.avi",37562,"12:48.3",NA,NA,NA,26.539,4.58,NA,3930.149,11.606,NA,NA,-712.015,300.86,-3853.387,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,20,"","","","","16:15:47",NA,NA
"412","2013_27_1_SL.avi",37776,"12:55.5",NA,NA,NA,23.856,3.021,NA,3684.183,12.02,NA,NA,762.011,-129.488,-3602.19,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,21,"","","","","16:15:54",NA,NA
"413","2013_27_1_SL.avi",38994,"13:36.1",NA,NA,NA,20.429,4.853,NA,3496.67,8.842,NA,NA,-537.406,-45.336,-3454.828,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,22,"","","","","16:16:34",NA,NA
"414","2013_27_1_SL.avi",40409,"14:23.3",NA,NA,NA,8.991,4.392,NA,2296.319,5.508,NA,NA,-216.372,-67.451,-2285.107,1,"Jenny Stahl",0,"old cameras, start at 15:55:04, frame 01",2013,27,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,23,"","","","","16:17:22",NA,NA
