Trip Number,Vessel Name,Target Species Code,Trip Comments,Trip Fix Method,Dive Number,Management Area,Submersible Type,Vehicle,Dive Comments,Transect Type,Transect Number,Line Length Meters,Transect Area Description,Transect Fix Method,Transect Comment,Year,Transect Date,Observation Time,Common Name,Species Class,Species Code,Stage,Activity,Obs Number,Density Estimate,Distance Feet,Depth Meters,Quantity,Check ID,Species Comment,Video Path,Camera,Observation Source,Observation Type,Number of Fish
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,119,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,120,,3,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,121,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,122,,3,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,123,,23,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,124,,8,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,125,,25,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,126,,6,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,127,,3,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,128,,3,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,129,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,130,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,131,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,132,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,133,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,134,,5,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,135,,4,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,136,,1,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,137,,2,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,138,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,139,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,140,,15,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,141,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,142,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,rosethorn,rockfish,150,,,143,,25,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,7,,0,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,19,,0,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,20,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,34,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,40,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,71,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,75,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,84,,8,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,86,,2,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,92,,1,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3289,CSEO,manned,Delta,,Line Transect,1,1443,Beaver Point,5  minute,,1994,5/14/1994,,yelloweye,rockfish,145,adult,,113,,4,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,1,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,2,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,3,,22,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,4,,21,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,5,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,8,,5,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,9,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,10,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,12,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,13,,14,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,14,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,15,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,16,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,17,,14,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,18,,16,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,19,,6,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,20,,13,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,21,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,22,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,23,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,24,,3,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,25,,11,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,27,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,28,,18,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,30,,11,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,31,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,32,,5,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,33,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,34,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,35,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,38,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,39,,13,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,40,,11,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,42,,1,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,43,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,44,,17,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,45,,6,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,46,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,47,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,48,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,49,,2,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,51,,13,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,52,,11,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,53,,15,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,54,,1,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,55,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,56,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,58,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,59,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,60,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,61,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,62,,5,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,63,,5,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,6,,21,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,7,,6,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,11,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,26,,4,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,29,,1,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,36,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,37,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,41,,2,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,50,,18,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,1,1093,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,yelloweye,rockfish,145,adult,,57,,13,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,15:27:31,rosethorn,rockfish,150,,,12,,19,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,15:27:45,rosethorn,rockfish,150,,,13,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,15:28:20,unknown,rockfish,10024,,,14,,12,,,,possibly canary,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,15:28:37,rosethorn,rockfish,150,,,15,,14,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,15:29:14,unknown,rockfish,10024,,,17,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,15:29:14,yelloweye,rockfish,145,adult,,16,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,1,,1,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,2,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,3,,11,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,4,,9,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,5,,17,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,6,,11,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,7,,10,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,8,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,9,,22,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,10,,20,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,11,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,18,,12,,,,,,,fish count,,1
1,R/V Medeia,,,"DGPS, 5 minute fixes",3290,CSEO,manned,Delta,,Line Transect,2,1452,Cape Edgecumbe,5  minute,Deep,1994,5/14/1994,,rosethorn,rockfish,150,,,19,,21,,,,,,,fish count,,1
