Year,Dive No,Stock Assessment Year,Vehicle,Submersible Type,Area Description,Management Area,Dive Start Time,Dive End Time,Dive Comments,Observer First Name,Observer Last Name,Pilot First Name,Pilot Last Name,Transect Type,Transect No,Transect Date,Transect Start Time,Transect End Time,Transect Fix Method,Transect Comment,Vehicle,Line Length Meters,Stage,Specimen No,Length Direction Deg,Length Mid X Mm,Length Mid Y Mm,Length Mid Z Mm,Length Mm,Length Obs Time,Length Precision Mm,Length Range Mm,Length Rms Mm,Length Comment,Horizontal Direction Deg,Vertical Direction Deg
2003,6039,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Ed,Dursham,Joe,Lilly,Bounce,1,7/27/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6040,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Arnie,Fuglvog,Chris,Ijames,Bounce,1,7/27/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6041,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Scott,Brylinsky,Dave,Slater,Bounce,1,7/27/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6042,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Greg,Chaney,Joe,Lilly,Bounce,1,7/27/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6043,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Matt,Lawrie,Chris,Ijames,Bounce,1,7/27/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6044,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Amee,Puckett,Dave,Slater,Bounce,1,7/27/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6045,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/27/2003,7/27/2003,,Gary,Greene,Joe,Lilly,Geology,1,7/27/2003,13:30:31,14:30:41,5  minute,,Delta,1020,,,,,,,,,,,,,,
2003,6046,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/28/2003,7/28/2003,,Dick,Curran,Chris,Ijames,Pinnacles,1,7/28/2003,9:49:37,10:40:31,5 minute,Photo dive,Delta,371,,,,,,,,,,,,,,
2003,6046,,Delta,manned,"Pinnacle, 19 fathom",CSEO,7/28/2003,7/28/2003,,Dick,Curran,Chris,Ijames,Pinnacles,2,7/28/2003,10:49:27,10:54:06,5 minute,Photo dive,Delta,201,,,,,,,,,,,,,,
2003,6046,,Delta,manned,"Pinnacle, 34 base",CSEO,7/28/2003,7/28/2003,,Dick,Curran,Chris,Ijames,Pinnacles,3,7/28/2003,,,,,Delta,,,,,,,,,,,,,,,
2003,6047,,Delta,manned,Inner Point,CSEO,7/29/2003,7/29/2003,,Dave,Minks,Dave,Slater,Reconnaissance,1,7/29/2003,,,5 minute,Trying to locate lava contact,Delta,883,,,,,,,,,,,,,,
2005,6497,,Delta,manned,Deadman's Reach,NSEI,8/2/2005,8/2/2005,,Scott,Kelley,Joe,Lilly,Reconnaissance,1,8/2/2005,,,5 minute,Looking at crab habitat,Delta,1278,,,,,,,,,,,,,,
2005,6498,,Delta,manned,Hogart Reef,SSEI,8/2/2005,8/2/2005,,Sasha,Stortz,Chris,Ijames,Reconnaissance,1,8/2/2005,,,5 minute,Parallel crab dive,Delta,1236,,,,,,,,,,,,,,
2005,6499,,Delta,manned,Kelp Bay NE Pond Island,SSEI,8/2/2005,8/2/2005,,Gary,Greene,Dave,Slater,Geology,1,8/2/2005,18:54:21,19:41:27,5  minute,"Looking for a fault, strobe not working",Delta,718,,,,,,,,,,,,,,
2005,6500,,Delta,manned,"""Kelp Bay, NE Pond Is """"Fault scarp""""""",SSEI,8/3/2005,8/3/2005,,Scott,Kelley,Joe,Lilly,Geology,1,8/3/2005,8:03:26,8:52:56,5  minute,"Visibility poor,  20-25",Delta,657,,,,,,,,,,,,,,
2005,6501,,Delta,manned,Bay of Pillars,NSEI,8/3/2005,8/3/2005,,Gary,Greene,Chris,Ijames,Geology,1,8/3/2005,15:25:25,16:13:17,5  minute,Visibility 20',Delta,781,,,,,,,,,,,,,,
2005,6502,,Delta,manned,North of St. Joseph Island,SSEI,8/4/2005,8/4/2005,,Scott,Kelley,Dave,Slater,Line Transect,1,8/4/2005,11:16:50,11:46:35,5  minute,"Geology and groundfish observation, visibility 20'",Delta,1225,,,,,,,,,,,,,,
2005,6502,,Delta,manned,St. Joseph groundtruth,SSEI,8/4/2005,8/4/2005,,Scott,Kelley,Dave,Slater,Line Transect,2,8/4/2005,12:00:00,12:32:08,5  minute,,Delta,976,,,,,,,,,,,,,,
2005,6503,,Delta,manned,Lulu Island,SSEI,8/4/2005,8/4/2005,,Cleo,Brylinsky,Joe,Lilly,Reconnaissance,1,8/4/2005,,,5 minute,"Visibility less than 10',  mud silt throughout",Delta,888,,,,,,,,,,,,,,
2005,6503,,Delta,manned,,SSEI,8/4/2005,8/4/2005,,Cleo,Brylinsky,Joe,Lilly,Aborted,2,,,,,,Delta,,,,,,,,,,,,,,,
2005,6504,,Delta,manned,Gulf of Esquibel,SSEI,8/4/2005,8/4/2005,,Gary,Greene,Chris,Ijames,Geology,1,8/4/2005,16:23:59,17:01:00,5  minute,Groundtruthing,Delta,478,,,,,,,,,,,,,,
2005,6505,,Delta,manned,Gulf of Esquibel,SSEI,8/4/2005,8/4/2005,,Sasha,Stortz,Dave,Slater,Bounce,1,8/4/2005,,,,boulder slope,Delta,,,,,,,,,,,,,,,
2005,6506,,Delta,manned,"Cape Felix, SE Random Site 68",SSEO,8/6/2005,8/6/2005,,Tory,O'Connell,Joe,Lilly,Line Transect,2,8/6/2005,16:39:32,17:10:24,5  minute,"Water visiblty 10m Heading 220 degrees, changed at fix 5 to 270 degrees. Sponge is dominant biota, white sand changing  to black in middle of dive, juv gadids.",Delta,694,,,,,,,,,,,,,,
2005,6506,,Delta,manned,"Cape Felix, SE Random site 68",SSEO,8/6/2005,8/6/2005,,Tory,O'Connell,Joe,Lilly,Line Transect,1,8/6/2005,16:03:08,16:33:17,5  minute,Water visibility 10m Heading 330 degrees. Big rock at beginning covered with Primnoa - YE curled up in large tree. Much of this dive in gravel/silt.,Delta,707,,,,,,,,,,,,,,
2005,6507,,Delta,manned,"Cape Felix, SE Random Site 13",SSEO,8/7/2005,8/7/2005,,Sherri,Dressel,Chris,Ijames,Line Transect,1,8/7/2005,8:00:39,8:31:04,5  minute,Water visibility 10m Heading 040 degrees,Delta,861,,,,,,,,,,,,,,
2005,6507,,Delta,manned,"Cape Felix, SE Random Site 13",SSEO,8/7/2005,8/7/2005,,Sherri,Dressel,Chris,Ijames,Line Transect,2,8/7/2005,8:39:15,9:09:42,5  minute,Water visibility 10m Heading 040 degrees,Delta,633,,,,,,,,,,,,,,
2005,6508,,Delta,manned,"Cape Felix, SE Random Site 271",SSEO,8/7/2005,8/7/2005,,Cleo,Brylinsky,Dave,Slater,Line Transect,1,8/7/2005,10:05:07,10:36:57,5  minute,"Water visibility 10m, heading 180 degrees, good habitat",Delta,1162,,,,,,,,,,,,,,
2005,6508,,Delta,manned,"Cape Felix, SE Random Site 271",SSEO,8/7/2005,8/7/2005,,Cleo,Brylinsky,Dave,Slater,Line Transect,2,8/7/2005,10:46:23,11:17:21,5  minute,"Water visibility 10m, heading 180 degrees, good habitat",Delta,925,,,,,,,,,,,,,,
2005,6509,,Delta,manned,"Cape Felix SE, Transect #274",SSEO,8/6/2005,8/6/2005,,Gary,Greene,Joe,Lilly,Line Transect,2,8/6/2005,13:57:12,14:27:50,5  minute,"Water visibility 30ft, heading N",Delta,863,,,,,,,,,,,,,,
2005,6509,,Delta,manned,"Cape Felix, Transect #274",SSEO,8/6/2005,8/6/2005,,Gary,Greene,Joe,Lilly,Line Transect,1,8/6/2005,13:19:32,13:49:54,5  minute,"Water visibility 30 ft, heading 024 degrees, mostly sediment some boulders at the end of the dive.",Delta,727,,,,,,,,,,,,,,
2005,6510,,Delta,manned,"Cape Felix, SE, Random Site 256",SSEO,8/6/2005,8/6/2005,,Tory,O'Connell,Chris,Ijames,Line Transect,2,8/6/2005,16:33:11,17:03:12,5  minute,"Water visibility 10m, heading 045 degrees, mosly sediment one rock outcrop",Delta,1039,,,,,,,,,,,,,,
2005,6510,,Delta,manned,"Cape Felix, SE, Random site 256",SSEO,8/6/2005,8/6/2005,,Tory,O'Connell,Chris,Ijames,Line Transect,1,8/6/2005,15:55:27,16:25:37,5  minute,"Water visibility 10m, heading 090 degrees, total dive silt and mud",Delta,1218,,,,,,,,,,,,,,
2005,6511,,Delta,manned,"Coronation Island, Random Site 189",SSEO,8/8/2005,8/8/2005,,Cleo,Brylinsky,Dave,Slater,Line Transect,2,8/8/2005,12:45:00,13:15:05,5  minute,"Heading 045 degrees, This entire dive was good habitat even though it ended outside where we have record of fishing",Delta,908,,,,,,,,,,,,,,
2005,6511,,Delta,manned,"Coronation, Random Site 189",SSEO,8/8/2005,8/8/2005,,Cleo,Brylinsky,Dave,Slater,Line Transect,1,8/8/2005,12:07:08,12:37:11,5  minute,"Water visibility 25m, heading NW, great habitat",Delta,710,,,,,,,,,,,,,,
2005,6512,,Delta,manned,"Coronation Island, Random Site 162",SSEO,8/8/2005,8/8/2005,,Sherri,Dressel,Joe,Lilly,Line Transect,2,8/8/2005,14:57:00,15:27:00,5  minute,"Water visibility 8m, heading 030 degrees",Delta,907,,,,,,,,,,,,,,
2005,6512,,Delta,manned,"Coronation Island, Random site 162",SSEO,8/8/2005,8/8/2005,,Sherri,Dressel,Joe,Lilly,Line Transect,1,8/8/2005,14:19:34,14:49:54,5  minute,"Water visibility 8m, start heading was 045 degrees, changed course at 1422 to 090 degrees",Delta,853,,,,,,,,,,,,,,
2005,6513,,Delta,manned,"Coronation Island, Random site 301",SSEO,8/8/2005,8/8/2005,,Gary,Greene,Chris,Ijames,Line Transect,1,8/8/2005,16:16:43,16:46:52,5  minute,"Water visibility 30 ft, heading at fix 1 was 250 degrees, at fix 2 was 240 degrees, at fix 3 was 200 degrees. Good thornyhead video at start of transect.",Delta,674,,,,,,,,,,,,,,
2005,6513,,Delta,manned,Coronation random site 301,SSEO,8/8/2005,8/8/2005,,Gary,Greene,Chris,Ijames,Line Transect,2,8/8/2005,16:55:38,17:16:24,5  minute,Water visibility 30'  Heading 90 degrees switching to 180 after fix 4,Delta,491,,,,,,,,,,,,,,
2005,6514,,Delta,manned,Cape Addington N. site #428,SSEO,8/9/2005,8/9/2005,,Tory,O'Connell,Dave,Slater,Line Transect,2,8/9/2005,8:28:02,8:58:13,5  minute,Mud no rocks,Delta,1267,,,,,,,,,,,,,,
2005,6514,,Delta,manned,Cape Addington N. site#428,SSEO,8/9/2005,8/9/2005,,Tory,O'Connell,Dave,Slater,Line Transect,1,8/9/2005,7:48:24,8:18:40,5  minute,"Mostlly mud, in rocks after fix 6",Delta,1251,,,,,,,,,,,,,,
2005,6515,,Delta,manned,Cape Addington site # 462,SSEO,8/9/2005,8/9/2005,,Gary,Greene,Joe,Lilly,Geology,1,8/9/2005,10:42:13,11:34:16,5  minute,"Into cauldera part way down, visibility 30'",Delta,985,,,,,,,,,,,,,,
2005,6515,,Delta,manned,Cape Addington site # 462,SSEO,8/9/2005,8/9/2005,,Gary,Greene,Joe,Lilly,Line Transect,2,8/9/2005,11:39:06,12:09:22,5  minute,"Excellent habitat, rock and boulders",Delta,832,,,,,,,,,,,,,,
2005,6516,,Delta,manned,"Cape Addington, Random Site 658",SSEO,8/9/2005,8/9/2005,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/9/2005,13:16:18,13:46:26,5  minute,"Water visibility 40 ft, heading 045, winfrog crashed for 30 sec, lava habitat",Delta,848,,,,,,,,,,,,,,
2005,6516,,Delta,manned,"Cape Addington, Random sit 658",SSEO,8/9/2005,8/9/2005,,Cleo,Brylinsky,Chris,Ijames,Line Transect,3,8/9/2005,14:34:17,15:05:00,5  minute,"Water visibility 40 ft, heading 045",Delta,912,,,,,,,,,,,,,,
2005,6516,,Delta,manned,"Cape Addington, Random site 658",SSEO,8/9/2005,8/9/2005,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/9/2005,13:54:03,14:24:16,5  minute,"Lava habitat, heading 045, water visibility 40 ft",Delta,972,,,,,,,,,,,,,,
2005,6517,,Delta,manned,"Strata 8, Random Site 285",SSEO,8/10/2005,8/10/2005,,Sherri,Dressel,Dave,Slater,Line Transect,1,8/10/2005,8:03:28,8:33:35,5  minute,"Heading North, habitat was gravel with some small boulders",Delta,1298,,,,,,,,,,,,,,
2005,6517,,Delta,manned,"Strata 8, offshore Forester Isl, Random site 285",SSEO,8/10/2005,8/10/2005,,Sherri,Dressel,Dave,Slater,Line Transect,2,8/10/2005,8:40:22,9:10:32,5  minute,Heading North,Delta,1217,,,,,,,,,,,,,,
2005,6518,,Delta,manned,"Strata 8, offshore Forester Isl, Random site 345",SSEO,8/10/2005,8/10/2005,,Tory,O'Connell,Joe,Lilly,Line Transect,1,8/10/2005,10:06:55,10:37:00,5  minute,"Heading North, gravel and rock",Delta,751,,,,,,,,,,,,,,
2005,6518,,Delta,manned,"Strata 8, offshore Forester Isl, Random site 345",SSEO,8/10/2005,8/10/2005,,Tory,O'Connell,Joe,Lilly,Line Transect,2,8/10/2005,10:48:16,11:18:20,5  minute,"Heading North, habitat mostly rock outcrop with some gravel and cobble",Delta,684,,,,,,,,,,,,,,
2005,6519,,Delta,manned,"Strata 8, Random Site 768",SSEO,8/10/2005,8/10/2005,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/10/2005,12:42:37,13:13:00,5  minute,"Heading 090, rock and boulder changing to sediment last 3 fixes",Delta,708,,,,,,,,,,,,,,
2005,6519,,Delta,manned,"Strata 8, Random site 768",SSEO,8/10/2005,8/10/2005,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/10/2005,13:20:49,13:50:55,5  minute,"Heading 080, habitat mostly rock outcrop",Delta,695,,,,,,,,,,,,,,
2005,6520,,Delta,manned,"Strata 8, Random site 583",SSEO,8/10/2005,8/10/2005,,Gary,Greene,Dave,Slater,Line Transect,1,8/10/2005,16:02:39,16:32:56,5  minute,"Heading East, boulders rock and some sand",Delta,1217,,,,,,,,,,,,,,
2005,6520,,Delta,manned,"Strata 8, Random site 583",SSEO,8/10/2005,8/10/2005,,Gary,Greene,Dave,Slater,Line Transect,2,8/10/2005,16:39:38,17:09:49,5  minute,"Heading South, good habitat at end especially  Swarming canarys at 17:13:40, purple sponge at 17:14:12, stovepipe sponge at 17:22:00",Delta,1029,,,,,,,,,,,,,,
2005,6521,,Delta,manned,Hazy Island strata 1 random site 510,SSEO,8/11/2005,8/11/2005,,Gary,Greene,Chris,Ijames,Line Transect,1,8/11/2005,10:27:34,10:57:36,5  minute,"Heading North, visibility 25', smooth bedrock, boulders, cobble",Delta,896,,,,,,,,,,,,,,
2005,6521,,Delta,manned,Hazy Islands strata 1 random site 510,SSEO,8/11/2005,8/11/2005,,Gary,Greene,Chris,Ijames,Line Transect,2,8/11/2005,11:09:30,11:39:43,5  minute,"Heading North, starts on rock, bedrock and a wall, ends on gravel pavement",Delta,982,,,,,,,,,,,,,,
2005,6522,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Tracy,Vaughn,Chris,Ijames,Bounce,1,8/12/2005,,,,"Spent all day here doing bounce dives in the same spot, rock feature",Delta,,,,,,,,,,,,,,,
2005,6523,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Kelsey,Jacobsen,Joe,Lilly,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2005,6524,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Kelsey,Jacobsen,Joe,Lilly,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2005,6525,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Brian,Goodmanson,Chris,Ijames,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2005,6526,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Dick,Curran,Dave,Slater,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2005,6527,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,,Chip,Chris,Ijames,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2005,6528,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Sherri,Dressel,Chris,Ijames,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2005,6529,,Delta,manned,"St. Lazaria SW, 13 fathom bump",CSEO,8/12/2005,8/12/2005,,Bea,Brooks,Joe,Lilly,Bounce,1,8/12/2005,,,,Same as 6522_1,Delta,,,,,,,,,,,,,,,
2007,6733,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Gary,Greene,Chris,Ijames,Experimental,1,8/12/2007,,,,Can't use for line transect forward laser was not in forward view.,Delta,,,,,,,,,,,,,,,
2007,6733,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Gary,Greene,Chris,Ijames,Experimental,2,8/12/2007,,,,"Can't use for line transect, forward laser not in forward camera view.",Delta,,,,,,,,,,,,,,,
2007,6734,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Mike,Vaughn,Joe,Lilly,Experimental,2,8/12/2007,,,,"Can't use for line transect, forward laser not in forward view.",Delta,,,,,,,,,,,,,,,
2007,6734,,Delta,manned,Off khaz,CSEO,8/12/2007,8/12/2007,,Mike,Vaughn,Joe,Lilly,Experimental,1,8/12/2007,,,,"Can't use for Line Transect, forward laser not in forward view.",Delta,,,,,,,,,,,,,,,
2007,6735,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Cleo,Brylinsky,Chris,Ijames,Aborted,1,8/12/2007,,,,,Delta,,,,,,,,,,,,,,,
2007,6736,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/12/2007,15:21:35,15:51:40,winfrog,,Delta,853,,,,,,,,,,,,,,
2007,6736,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/12/2007,15:59:33,16:29:39,winfrog,,Delta,755,,,,,,,,,,,,,,
2007,6737,,Delta,manned,Off Khaz,CSEO,8/12/2007,8/12/2007,,Jenny,Stahl,Joe,Lilly,Bounce,1,8/12/2007,,,,No fixes were recorded,Delta,,,,,,,,,,,,,,,
2007,6738,,Delta,manned,Off Khaz,CSEO,8/13/2007,8/13/2007,,Mike,Vaughn,Chris,Ijames,Line Transect,1,8/13/2007,8:32:06,9:02:21,5 minute,Tracking system locked up for first 10 minutes of dive. Fixes 2 and 3 were approximated. Dive was logged with GIS for the last 20 minutes only.,Delta,844,,,,,,,,,,,,,,
2007,6738,,Delta,manned,Off Khaz,CSEO,8/13/2007,8/13/2007,,Mike,Vaughn,Chris,Ijames,Line Transect,2,8/13/2007,9:12:21,9:42:37,5 minute,"Tracking system not working, lat and longs from fix 2-5 were taken from vessel GPS after vessel positioned itself over the sub. Weather was calm, vessel was able to get pretty close over the sub. 2 bad fixes from Winfrog were deleted.",Delta,927,,,,,,,,,,,,,,
2007,6739,,Delta,manned,Off Khaz,CSEO,8/13/2007,8/13/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/13/2007,11:45:27,12:16:24,5 minute,"Tracking system  not working properly, so all lat and longs were taken from the ship positioning itself over the sub. The weather was calm, so the positions were probably good.",Delta,990,,,,,,,,,,,,,,
2007,6739,,Delta,manned,Off Khaz,CSEO,8/13/2007,8/13/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/13/2007,12:24:02,12:39:10,5 minute,"Tracking system not working, so positioned vessel over sub to get lats and longs. The weather was calm, so lat and longs were probably good. Dive was ended before last fix, check tape to edit.",Delta,501,,,,,,,,,,,,,,
2007,6740,,Delta,manned,Off Cape Georgiana,CSEO,8/13/2007,8/13/2007,,Gary,Greene,Joe,Lilly,Geology,2,8/13/2007,15:17:26,15:47:37,,Forward camera was accidentally zoomed in so the video is useless.,Delta,,,,,,,,,,,,,,,
2007,6740,,Delta,manned,Off Cape Georgiana,CSEO,8/13/2007,8/13/2007,,Gary,Greene,Joe,Lilly,Line Transect,1,8/13/2007,14:38:46,15:08:50,winfrog,,Delta,762,,,,,,,,,,,,,,
2007,6741,,Delta,manned,Off Cape Georgiana,CSEO,8/13/2007,8/13/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/13/2007,16:47:06,17:17:15,winfrog,,Delta,847,,,,,,,,,,,,,,
2007,6741,,Delta,manned,Off Cape Georgiana,CSEO,8/13/2007,8/13/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/13/2007,17:25:12,17:55:22,winfrog,,Delta,1162,,,,,,,,,,,,,,
2007,6742,,Delta,manned,Edgecumbe Lava Field,CSEO,8/14/2007,8/14/2007,,Mike,Vaughn,Joe,Lilly,Line Transect,1,8/14/2007,8:54:47,9:24:50,winfrog,Visibility mediocre for much of the dive,Delta,775,,,,,,,,,,,,,,
2007,6742,,Delta,manned,Edgecumbe Lava Field,CSEO,8/14/2007,8/14/2007,,Mike,Vaughn,Joe,Lilly,Line Transect,2,8/14/2007,9:32:57,10:03:00,winfrog,Many many sponges throughout transect. Patches of mediocre visibility on this transect.,Delta,813,,,,,,,,,,,,,,
2007,6743,,Delta,manned,Mid-shelf Cone,CSEO,8/14/2007,8/14/2007,,Gary,Greene,Chris,Ijames,Geology,1,8/14/2007,11:33:05,12:23:27,,looking for cone,Delta,,,,,,,,,,,,,,,
2007,6744,,Delta,manned,Edgecumbe Lava Field,CSEO,8/14/2007,8/14/2007,,Cleo,Brylinsky,Joe,Lilly,Line Transect,1,8/14/2007,13:44:52,14:14:59,winfrog,,Delta,675,,,,,,,,,,,,,,
2007,6744,,Delta,manned,Edgecumbe Lava Field,CSEO,8/14/2007,8/14/2007,,Cleo,Brylinsky,Joe,Lilly,Line Transect,2,8/14/2007,14:23:49,14:54:06,winfrog,,Delta,754,,,,,,,,,,,,,,
2007,6745,,Delta,manned,Edgecumbe Lava Field,CSEO,8/14/2007,8/14/2007,,Mike,Vaughn,Chris,Ijames,Line Transect,1,8/14/2007,16:27:47,16:57:57,winfrog,,Delta,887,,,,,,,,,,,,,,
2007,6745,,Delta,manned,Edgecumbe Lava Field,CSEO,8/14/2007,8/14/2007,,Mike,Vaughn,Chris,Ijames,Line Transect,2,8/14/2007,17:05:44,17:35:49,winfrog,"Excellent footage of fish at several points in the video, black sand.",Delta,925,,,,,,,,,,,,,,
2007,6746,,Delta,manned,Edgecumbe Lava Field,CSEO,8/15/2007,8/15/2007,,Cleo,Brylinsky,Joe,Lilly,Line Transect,1,8/15/2007,8:15:13,8:45:20,winfrog,,Delta,994,,,,,,,,,,,,,,
2007,6746,,Delta,manned,Edgecumbe Lava Field,CSEO,8/15/2007,8/15/2007,,Cleo,Brylinsky,Joe,Lilly,Line Transect,2,8/15/2007,8:54:20,9:24:24,winfrog,,Delta,1011,,,,,,,,,,,,,,
2007,6747,,Delta,manned,Edgecumbe Lava Field,CSEO,8/15/2007,8/15/2007,,Mike,Vaughn,Chris,Ijames,Line Transect,1,8/15/2007,10:19:19,10:49:23,winfrog,,Delta,972,,,,,,,,,,,,,,
2007,6747,,Delta,manned,Edgecumbe Lava Field,CSEO,8/15/2007,8/15/2007,,Mike,Vaughn,Chris,Ijames,Line Transect,2,8/15/2007,10:55:49,11:26:18,winfrog,,Delta,1028,,,,,,,,,,,,,,
2007,6748,,Delta,manned,Cape Edgecumbe,CSEO,8/15/2007,8/15/2007,,Gary,Greene,Joe,Lilly,Geology,1,8/15/2007,13:03:21,13:35:05,,,Delta,,,,,,,,,,,,,,,
2007,6748,,Delta,manned,Cape Edgecumbe,CSEO,8/15/2007,8/15/2007,,Gary,Greene,Joe,Lilly,Line Transect,2,8/15/2007,13:43:01,14:13:11,winfrog,"Thick sediment layer on much of rock surface, lots of crinoids early in the dive",Delta,943,,,,,,,,,,,,,,
2007,6748,,Delta,manned,Cape Edgecumbe,CSEO,8/15/2007,8/15/2007,,Gary,Greene,Joe,Lilly,Line Transect,3,8/15/2007,14:22:15,14:52:29,winfrog,,Delta,984,,,,,,,,,,,,,,
2007,6749,,Delta,manned,Cape Edgecumbe,CSEO,8/15/2007,8/15/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/15/2007,15:44:09,16:14:12,winfrog,,Delta,917,,,,,,,,,,,,,,
2007,6749,,Delta,manned,Cape Edgecumbe,CSEO,8/15/2007,8/15/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/15/2007,16:22:27,16:52:33,winfrog,,Delta,869,,,,,,,,,,,,,,
2007,6750,,Delta,manned,19 fathom Pinnacle,CSEO,8/16/2007,8/16/2007,,Jenny,Stahl,Joe,Lilly,Pinnacles,2,,8:41:34,9:23:50,,,Delta,,,,,,,,,,,,,,,
2007,6750,,Delta,manned,19 fathom Pinnacle Recon- repeat of dive 6031-1,CSEO,8/16/2007,8/16/2007,,Jenny,Stahl,Joe,Lilly,Pinnacles,1,8/16/2007,8:01:33,8:40:31,,,Delta,,,,,,,,,,,,,,,
2007,6751,,Delta,manned,34 Fathom Pinnacle,CSEO,8/16/2007,8/16/2007,,Mike,Vaughn,Chris,Ijames,Pinnacles,1,8/16/2007,10:04:06,10:59:41,,,Delta,,,,,,,,,,,,,,,
2007,6751,,Delta,manned,34 Fathom Pinnacle,CSEO,8/16/2007,8/16/2007,,Mike,Vaughn,Chris,Ijames,Pinnacles,2,,11:01:36,11:22:37,,,Delta,,,,,,,,,,,,,,,
2007,6752,,Delta,manned,19 Fathom Pinnacle,CSEO,8/16/2007,8/16/2007,,Dave,Sinsley,Joe,Lilly,Bounce,1,8/16/2007,,,,,Delta,,,,,,,,,,,,,,,
2007,6753,,Delta,manned,Cape Edgecumbe,CSEO,8/16/2007,8/16/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/16/2007,13:47:33,14:18:20,winfrog,,Delta,941,,,,,,,,,,,,,,
2007,6753,,Delta,manned,Cape Edgecumbe,CSEO,8/16/2007,8/16/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/16/2007,14:26:34,14:56:40,winfrog,"Narrow pressure ridges throughout dive, often sub was along top looking down to sand or boulders far below or was at the bottom of a ridge with cobble, boulders, or sand just below the sub Very high relief in the pressure ridges",Delta,977,,,,,,,,,,,,,,
2007,6754,,Delta,manned,Offshore Biorka (Necker Islands) Random point 1678,CSEO,8/16/2007,8/16/2007,,Mike,Vaughn,Joe,Lilly,Line Transect,1,8/16/2007,16:24:25,16:54:31,winfrog,,Delta,805,,,,,,,,,,,,,,
2007,6755,,Delta,manned,Offshore Biorka (Necker Islands),CSEO,8/17/2007,8/17/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,2,8/17/2007,8:54:56,9:25:25,winfrog,,Delta,1027,,,,,,,,,,,,,,
2007,6755,,Delta,manned,Offshore Biorka (Necker Islands) Random Point 1678,CSEO,8/17/2007,8/17/2007,,Cleo,Brylinsky,Chris,Ijames,Line Transect,1,8/17/2007,8:16:22,8:46:26,winfrog,,Delta,1025,,,,,,,,,,,,,,
